part_id,date,quantity
MNT003,2026-04-24,3
TRN001,2026-04-24,1
BRK001,2026-04-25,6
BRK002,2026-04-25,3
ELE001,2026-04-25,3
ELE002,2026-04-25,4
ENG001,2026-04-25,2
ENG002,2026-04-25,3
ENG003,2026-04-25,5
FST001,2026-04-25,4
FST002,2026-04-25,4
FST003,2026-04-25,6
FST004,2026-04-25,2
HYD001,2026-04-25,1
HYD003,2026-04-25,4
HYD004,2026-04-25,1
MNT001,2026-04-25,2
MNT002,2026-04-25,3
MNT003,2026-04-25,4
TRN001,2026-04-25,2
TRN002,2026-04-25,1
BRK001,2026-04-26,4
BRK002,2026-04-26,4
BRK003,2026-04-26,2
ELE001,2026-04-26,2
ELE002,2026-04-26,3
ELE003,2026-04-26,2
ENG001,2026-04-26,5
ENG002,2026-04-26,3
ENG003,2026-04-26,4
ENG004,2026-04-26,1
FST001,2026-04-26,3
FST002,2026-04-26,5
FST003,2026-04-26,8
FST004,2026-04-26,3
HYD001,2026-04-26,2
HYD003,2026-04-26,6
MNT001,2026-04-26,4
STR002,2026-04-26,1
TRN001,2026-04-26,2
BRK001,2026-04-27,5
BRK002,2026-04-27,5
ELE001,2026-04-27,2
ENG001,2026-04-27,3
ENG002,2026-04-27,3
ENG003,2026-04-27,5
FST001,2026-04-27,4
FST002,2026-04-27,5
FST003,2026-04-27,6
FST004,2026-04-27,3
HYD002,2026-04-27,2
HYD003,2026-04-27,3
HYD004,2026-04-27,3
MNT001,2026-04-27,4
MNT002,2026-04-27,5
MNT003,2026-04-27,3
MNT004,2026-04-27,1
TRN003,2026-04-27,3
BRK001,2026-04-28,4
BRK002,2026-04-28,5
BRK003,2026-04-28,2
ELE002,2026-04-28,3
ELE003,2026-04-28,2
ENG001,2026-04-28,5
ENG002,2026-04-28,5
ENG003,2026-04-28,4
FST002,2026-04-28,6
FST003,2026-04-28,5
FST004,2026-04-28,2
HYD003,2026-04-28,6
MNT001,2026-04-28,4
MNT002,2026-04-28,5
TRN001,2026-04-28,2
TRN003,2026-04-28,3
BRK001,2026-04-29,5
BRK002,2026-04-29,4
BRK003,2026-04-29,1
BRK004,2026-04-29,1
ELE002,2026-04-29,3
ENG001,2026-04-29,5
ENG002,2026-04-29,4
ENG003,2026-04-29,5
FST001,2026-04-29,5
FST002,2026-04-29,4
FST003,2026-04-29,7
FST004,2026-04-29,3
HYD002,2026-04-29,2
HYD003,2026-04-29,6
HYD004,2026-04-29,3
MNT001,2026-04-29,2
MNT002,2026-04-29,3
MNT003,2026-04-29,4
TRN002,2026-04-29,2
TRN003,2026-04-29,3
BRK001,2026-04-30,6
BRK002,2026-04-30,3
BRK003,2026-04-30,2
ELE001,2026-04-30,3
ELE002,2026-04-30,4
ENG001,2026-04-30,4
ENG002,2026-04-30,3
ENG003,2026-04-30,4
ENG004,2026-04-30,1
FST001,2026-04-30,5
FST002,2026-04-30,5
FST003,2026-04-30,8
FST004,2026-04-30,4
HYD003,2026-04-30,6
HYD004,2026-04-30,2
MNT001,2026-04-30,4
MNT002,2026-04-30,4
MNT003,2026-04-30,3
TRN001,2026-04-30,2
TRN003,2026-04-30,3
BRK001,2026-05-01,5
BRK002,2026-05-01,3
BRK003,2026-05-01,2
ELE001,2026-05-01,3
ELE002,2026-05-01,3
ENG001,2026-05-01,5
ENG002,2026-05-01,4
ENG003,2026-05-01,3
FST001,2026-05-01,3
FST002,2026-05-01,5
FST003,2026-05-01,4
FST004,2026-05-01,3
HYD003,2026-05-01,4
MNT001,2026-05-01,4
MNT002,2026-05-01,5
MNT003,2026-05-01,3
MNT004,2026-05-01,1
TRN003,2026-05-01,2
BRK001,2026-05-02,5
BRK002,2026-05-02,4
ELE002,2026-05-02,2
ELE003,2026-05-02,1
ENG001,2026-05-02,2
ENG002,2026-05-02,3
ENG003,2026-05-02,3
FST002,2026-05-02,4
FST003,2026-05-02,5
FST004,2026-05-02,4
HYD001,2026-05-02,2
HYD003,2026-05-02,3
HYD004,2026-05-02,3
MNT001,2026-05-02,2
MNT002,2026-05-02,5
MNT004,2026-05-02,2
TRN003,2026-05-02,3
BRK001,2026-05-03,6
BRK002,2026-05-03,3
ELE001,2026-05-03,3
ELE002,2026-05-03,3
ELE003,2026-05-03,2
ENG001,2026-05-03,2
ENG002,2026-05-03,3
ENG003,2026-05-03,3
FST001,2026-05-03,2
FST002,2026-05-03,5
FST003,2026-05-03,5
FST004,2026-05-03,2
HYD003,2026-05-03,5
HYD004,2026-05-03,2
MNT002,2026-05-03,3
MNT003,2026-05-03,2
TRN001,2026-05-03,1
BRK001,2026-05-04,7
BRK002,2026-05-04,4
ELE001,2026-05-04,2
ELE002,2026-05-04,3
ELE003,2026-05-04,1
ENG001,2026-05-04,4
ENG002,2026-05-04,5
ENG004,2026-05-04,1
FST001,2026-05-04,4
FST002,2026-05-04,6
FST003,2026-05-04,4
FST004,2026-05-04,3
HYD001,2026-05-04,2
HYD003,2026-05-04,5
HYD004,2026-05-04,1
MNT001,2026-05-04,2
MNT002,2026-05-04,5
MNT003,2026-05-04,3
TRN004,2026-05-04,1
BRK001,2026-05-05,7
BRK002,2026-05-05,5
ELE001,2026-05-05,2
ELE002,2026-05-05,4
ENG001,2026-05-05,3
ENG002,2026-05-05,4
ENG003,2026-05-05,4
FST001,2026-05-05,4
FST002,2026-05-05,6
FST003,2026-05-05,4
FST004,2026-05-05,4
HYD001,2026-05-05,1
HYD003,2026-05-05,3
MNT002,2026-05-05,4
MNT003,2026-05-05,4
STR002,2026-05-05,1
TRN001,2026-05-05,1
TRN003,2026-05-05,3
BRK001,2026-05-06,7
BRK002,2026-05-06,3
ELE001,2026-05-06,3
ELE002,2026-05-06,4
ELE003,2026-05-06,2
ENG001,2026-05-06,2
ENG002,2026-05-06,3
FST002,2026-05-06,6
FST003,2026-05-06,6
FST004,2026-05-06,3
HYD002,2026-05-06,1
HYD003,2026-05-06,6
MNT001,2026-05-06,3
MNT002,2026-05-06,3
MNT003,2026-05-06,2
TRN001,2026-05-06,1
TRN002,2026-05-06,1
TRN003,2026-05-06,1
BRK001,2026-05-07,5
BRK002,2026-05-07,5
BRK003,2026-05-07,1
ELE001,2026-05-07,4
ELE002,2026-05-07,4
ELE003,2026-05-07,2
ENG001,2026-05-07,5
ENG002,2026-05-07,4
ENG003,2026-05-07,4
ENG004,2026-05-07,1
FST001,2026-05-07,3
FST002,2026-05-07,5
FST003,2026-05-07,4
FST004,2026-05-07,2
HYD001,2026-05-07,1
HYD002,2026-05-07,2
HYD003,2026-05-07,3
HYD004,2026-05-07,3
MNT001,2026-05-07,2
MNT002,2026-05-07,4
MNT003,2026-05-07,2
MNT004,2026-05-07,2
BRK001,2026-05-08,5
BRK002,2026-05-08,4
ELE001,2026-05-08,4
ELE002,2026-05-08,4
ELE003,2026-05-08,1
ENG001,2026-05-08,3
ENG002,2026-05-08,3
ENG003,2026-05-08,4
FST002,2026-05-08,4
FST003,2026-05-08,6
FST004,2026-05-08,3
HYD001,2026-05-08,2
HYD003,2026-05-08,3
HYD004,2026-05-08,2
MNT001,2026-05-08,4
MNT002,2026-05-08,4
MNT003,2026-05-08,2
TRN003,2026-05-08,1
BRK001,2026-05-09,4
BRK002,2026-05-09,5
ELE001,2026-05-09,4
ENG001,2026-05-09,2
ENG002,2026-05-09,4
ENG003,2026-05-09,5
FST001,2026-05-09,3
FST002,2026-05-09,5
FST003,2026-05-09,4
FST004,2026-05-09,4
HYD003,2026-05-09,4
HYD004,2026-05-09,1
MNT002,2026-05-09,3
MNT003,2026-05-09,3
TRN001,2026-05-09,2
TRN002,2026-05-09,1
TRN003,2026-05-09,3
BRK001,2026-05-10,5
BRK002,2026-05-10,5
ELE001,2026-05-10,4
ELE002,2026-05-10,2
ENG001,2026-05-10,3
ENG002,2026-05-10,4
ENG003,2026-05-10,5
ENG004,2026-05-10,2
FST001,2026-05-10,4
FST002,2026-05-10,6
FST003,2026-05-10,4
FST004,2026-05-10,3
HYD003,2026-05-10,5
HYD004,2026-05-10,3
MNT001,2026-05-10,3
MNT002,2026-05-10,3
MNT003,2026-05-10,2
MNT004,2026-05-10,2
BRK001,2026-05-11,7
BRK002,2026-05-11,3
BRK003,2026-05-11,2
ELE001,2026-05-11,4
ENG001,2026-05-11,3
ENG002,2026-05-11,3
ENG003,2026-05-11,5
ENG004,2026-05-11,2
FST001,2026-05-11,4
FST002,2026-05-11,4
FST003,2026-05-11,4
FST004,2026-05-11,4
HYD001,2026-05-11,2
HYD002,2026-05-11,1
HYD003,2026-05-11,4
MNT001,2026-05-11,3
MNT002,2026-05-11,4
MNT003,2026-05-11,3
TRN003,2026-05-11,2
BRK001,2026-05-12,4
BRK002,2026-05-12,3
BRK003,2026-05-12,2
ELE001,2026-05-12,4
ELE002,2026-05-12,2
ENG001,2026-05-12,3
ENG002,2026-05-12,6
ENG003,2026-05-12,4
FST002,2026-05-12,5
FST003,2026-05-12,5
HYD003,2026-05-12,4
MNT001,2026-05-12,3
MNT002,2026-05-12,5
MNT003,2026-05-12,3
BRK001,2026-05-13,7
BRK002,2026-05-13,3
BRK003,2026-05-13,1
ELE002,2026-05-13,2
ELE003,2026-05-13,2
ENG001,2026-05-13,5
ENG002,2026-05-13,3
ENG003,2026-05-13,4
ENG004,2026-05-13,2
FST002,2026-05-13,4
FST003,2026-05-13,4
FST004,2026-05-13,2
HYD001,2026-05-13,2
HYD003,2026-05-13,4
MNT001,2026-05-13,3
MNT002,2026-05-13,3
MNT003,2026-05-13,4
TRN003,2026-05-13,1
BRK001,2026-05-14,5
BRK002,2026-05-14,5
BRK003,2026-05-14,2
ELE002,2026-05-14,3
ENG001,2026-05-14,5
ENG003,2026-05-14,3
FST001,2026-05-14,3
FST002,2026-05-14,5
FST003,2026-05-14,8
FST004,2026-05-14,3
HYD003,2026-05-14,5
MNT001,2026-05-14,3
MNT002,2026-05-14,5
MNT003,2026-05-14,3
TRN001,2026-05-14,1
TRN003,2026-05-14,3
BRK001,2026-05-15,6
BRK002,2026-05-15,5
ELE001,2026-05-15,3
ELE002,2026-05-15,2
ELE003,2026-05-15,1
ENG001,2026-05-15,4
ENG002,2026-05-15,5
ENG003,2026-05-15,4
FST001,2026-05-15,5
FST002,2026-05-15,6
FST004,2026-05-15,3
HYD001,2026-05-15,2
HYD003,2026-05-15,6
MNT003,2026-05-15,2
TRN003,2026-05-15,2
BRK001,2026-05-16,6
BRK002,2026-05-16,5
BRK003,2026-05-16,2
ELE002,2026-05-16,2
ELE003,2026-05-16,1
ENG001,2026-05-16,2
ENG002,2026-05-16,4
ENG003,2026-05-16,5
ENG004,2026-05-16,1
FST001,2026-05-16,3
FST002,2026-05-16,5
FST003,2026-05-16,5
FST004,2026-05-16,2
HYD001,2026-05-16,1
HYD002,2026-05-16,1
HYD003,2026-05-16,4
MNT002,2026-05-16,3
MNT003,2026-05-16,3
TRN004,2026-05-16,1
BRK001,2026-05-17,7
BRK002,2026-05-17,4
ENG001,2026-05-17,3
ENG002,2026-05-17,5
ENG003,2026-05-17,3
FST002,2026-05-17,5
FST003,2026-05-17,8
HYD002,2026-05-17,1
HYD003,2026-05-17,3
MNT002,2026-05-17,5
MNT003,2026-05-17,2
TRN001,2026-05-17,1
TRN002,2026-05-17,1
BRK002,2026-05-18,5
ELE001,2026-05-18,3
ELE002,2026-05-18,3
ENG001,2026-05-18,2
ENG002,2026-05-18,3
ENG003,2026-05-18,4
ENG004,2026-05-18,1
FST001,2026-05-18,4
FST002,2026-05-18,6
FST003,2026-05-18,6
FST004,2026-05-18,3
HYD001,2026-05-18,2
HYD003,2026-05-18,5
MNT001,2026-05-18,4
MNT002,2026-05-18,3
MNT003,2026-05-18,3
TRN003,2026-05-18,1
BRK001,2026-05-19,5
BRK002,2026-05-19,5
ELE001,2026-05-19,3
ELE002,2026-05-19,4
ENG001,2026-05-19,4
ENG002,2026-05-19,6
ENG003,2026-05-19,5
FST002,2026-05-19,6
FST003,2026-05-19,5
FST004,2026-05-19,2
HYD001,2026-05-19,2
HYD002,2026-05-19,1
HYD003,2026-05-19,6
MNT002,2026-05-19,4
MNT003,2026-05-19,2
TRN001,2026-05-19,1
TRN002,2026-05-19,1
BRK001,2026-05-20,6
BRK002,2026-05-20,4
ELE001,2026-05-20,2
ELE002,2026-05-20,4
ENG001,2026-05-20,2
ENG002,2026-05-20,3
ENG003,2026-05-20,4
FST001,2026-05-20,4
FST002,2026-05-20,6
FST003,2026-05-20,8
FST004,2026-05-20,4
HYD001,2026-05-20,2
HYD004,2026-05-20,3
MNT003,2026-05-20,3
BRK001,2026-05-21,4
BRK002,2026-05-21,4
BRK003,2026-05-21,2
ELE001,2026-05-21,3
ENG001,2026-05-21,2
ENG002,2026-05-21,3
ENG003,2026-05-21,3
ENG004,2026-05-21,1
FST001,2026-05-21,3
FST002,2026-05-21,6
FST003,2026-05-21,6
HYD001,2026-05-21,2
HYD002,2026-05-21,2
HYD003,2026-05-21,5
HYD004,2026-05-21,1
MNT001,2026-05-21,3
MNT002,2026-05-21,3
MNT003,2026-05-21,4
TRN002,2026-05-21,1
TRN003,2026-05-21,3
BRK001,2026-05-22,6
BRK002,2026-05-22,5
ELE001,2026-05-22,4
ELE002,2026-05-22,3
ENG001,2026-05-22,5
ENG002,2026-05-22,4
ENG003,2026-05-22,4
FST001,2026-05-22,4
FST003,2026-05-22,6
FST004,2026-05-22,3
HYD001,2026-05-22,2
HYD002,2026-05-22,2
HYD003,2026-05-22,3
MNT001,2026-05-22,3
MNT002,2026-05-22,5
MNT003,2026-05-22,4
STR002,2026-05-22,1
TRN002,2026-05-22,2
BRK001,2026-05-23,7
BRK002,2026-05-23,3
ELE002,2026-05-23,3
ELE003,2026-05-23,2
ENG001,2026-05-23,2
ENG002,2026-05-23,6
ENG003,2026-05-23,3
ENG004,2026-05-23,1
FST001,2026-05-23,5
FST002,2026-05-23,4
FST003,2026-05-23,6
FST004,2026-05-23,3
HYD003,2026-05-23,5
HYD004,2026-05-23,1
MNT001,2026-05-23,2
MNT002,2026-05-23,4
MNT003,2026-05-23,3
TRN003,2026-05-23,3
BRK001,2026-05-24,6
BRK002,2026-05-24,4
ELE001,2026-05-24,3
ELE002,2026-05-24,3
ENG001,2026-05-24,2
ENG002,2026-05-24,3
ENG003,2026-05-24,5
ENG004,2026-05-24,2
FST001,2026-05-24,4
FST002,2026-05-24,4
FST003,2026-05-24,8
FST004,2026-05-24,2
HYD003,2026-05-24,5
HYD004,2026-05-24,2
MNT002,2026-05-24,5
MNT003,2026-05-24,4
TRN002,2026-05-24,1
BRK001,2026-05-25,4
BRK002,2026-05-25,3
ELE004,2026-05-25,1
ENG001,2026-05-25,3
ENG002,2026-05-25,6
FST001,2026-05-25,5
FST002,2026-05-25,4
FST003,2026-05-25,6
HYD003,2026-05-25,6
HYD004,2026-05-25,2
MNT001,2026-05-25,3
BRK001,2026-05-26,5
BRK002,2026-05-26,5
ELE001,2026-05-26,3
ELE002,2026-05-26,4
ENG001,2026-05-26,4
ENG002,2026-05-26,5
ENG003,2026-05-26,5
FST001,2026-05-26,3
FST002,2026-05-26,4
FST003,2026-05-26,7
FST004,2026-05-26,3
HYD002,2026-05-26,1
HYD003,2026-05-26,3
MNT001,2026-05-26,3
MNT002,2026-05-26,5
MNT003,2026-05-26,2
MNT004,2026-05-26,2
TRN001,2026-05-26,1
BRK001,2026-05-27,7
BRK002,2026-05-27,5
BRK003,2026-05-27,2
ELE002,2026-05-27,2
ENG001,2026-05-27,4
ENG002,2026-05-27,4
ENG003,2026-05-27,4
FST001,2026-05-27,5
FST002,2026-05-27,5
FST003,2026-05-27,8
FST004,2026-05-27,3
HYD003,2026-05-27,5
MNT001,2026-05-27,2
MNT002,2026-05-27,4
MNT003,2026-05-27,3
MNT004,2026-05-27,1
STR002,2026-05-27,1
TRN001,2026-05-27,2
TRN002,2026-05-27,2
TRN003,2026-05-27,3
BRK001,2026-05-28,4
BRK002,2026-05-28,5
BRK004,2026-05-28,1
ELE001,2026-05-28,3
ELE003,2026-05-28,2
ENG001,2026-05-28,4
ENG002,2026-05-28,5
ENG003,2026-05-28,3
FST001,2026-05-28,4
FST002,2026-05-28,6
FST003,2026-05-28,8
FST004,2026-05-28,2
HYD001,2026-05-28,2
HYD003,2026-05-28,5
MNT001,2026-05-28,3
MNT002,2026-05-28,5
MNT003,2026-05-28,2
MNT004,2026-05-28,2
STR002,2026-05-28,1
TRN001,2026-05-28,2
TRN004,2026-05-28,1
BRK001,2026-05-29,6
BRK002,2026-05-29,3
ELE001,2026-05-29,3
ELE002,2026-05-29,4
ENG001,2026-05-29,4
ENG002,2026-05-29,6
ENG003,2026-05-29,4
FST001,2026-05-29,2
FST003,2026-05-29,7
FST004,2026-05-29,3
HYD003,2026-05-29,4
MNT001,2026-05-29,4
MNT002,2026-05-29,3
MNT003,2026-05-29,2
TRN001,2026-05-29,2
TRN002,2026-05-29,1
TRN003,2026-05-29,3
BRK001,2026-05-30,5
BRK002,2026-05-30,4
ELE001,2026-05-30,3
ENG001,2026-05-30,3
ENG002,2026-05-30,5
ENG004,2026-05-30,1
FST002,2026-05-30,4
FST003,2026-05-30,7
FST004,2026-05-30,4
HYD003,2026-05-30,3
HYD004,2026-05-30,2
MNT001,2026-05-30,2
MNT002,2026-05-30,5
MNT003,2026-05-30,3
BRK001,2026-05-31,6
BRK002,2026-05-31,3
BRK003,2026-05-31,1
ELE001,2026-05-31,2
ELE003,2026-05-31,2
ENG001,2026-05-31,4
ENG002,2026-05-31,4
ENG003,2026-05-31,4
FST001,2026-05-31,4
FST002,2026-05-31,6
FST003,2026-05-31,7
FST004,2026-05-31,4
HYD002,2026-05-31,2
HYD003,2026-05-31,3
MNT001,2026-05-31,4
MNT002,2026-05-31,4
MNT003,2026-05-31,2
TRN002,2026-05-31,1
BRK001,2026-06-01,4
BRK002,2026-06-01,5
ELE001,2026-06-01,2
ELE002,2026-06-01,4
ENG001,2026-06-01,5
ENG002,2026-06-01,3
ENG003,2026-06-01,5
FST001,2026-06-01,5
FST002,2026-06-01,6
FST003,2026-06-01,5
FST004,2026-06-01,2
HYD002,2026-06-01,2
HYD003,2026-06-01,3
HYD004,2026-06-01,3
MNT001,2026-06-01,2
MNT002,2026-06-01,3
MNT003,2026-06-01,2
MNT004,2026-06-01,1
STR001,2026-06-01,1
TRN001,2026-06-01,1
TRN002,2026-06-01,2
BRK001,2026-06-02,7
BRK002,2026-06-02,4
BRK003,2026-06-02,2
ELE001,2026-06-02,4
ELE002,2026-06-02,4
ENG001,2026-06-02,5
ENG002,2026-06-02,6
ENG003,2026-06-02,5
ENG004,2026-06-02,2
FST001,2026-06-02,5
FST002,2026-06-02,4
FST003,2026-06-02,5
FST004,2026-06-02,4
HYD004,2026-06-02,3
MNT001,2026-06-02,2
MNT002,2026-06-02,5
MNT003,2026-06-02,3
TRN003,2026-06-02,2
BRK002,2026-06-03,3
ELE001,2026-06-03,2
ELE002,2026-06-03,2
ENG001,2026-06-03,3
ENG002,2026-06-03,5
ENG003,2026-06-03,3
ENG004,2026-06-03,1
FST001,2026-06-03,5
FST002,2026-06-03,6
FST003,2026-06-03,7
FST004,2026-06-03,3
HYD003,2026-06-03,4
HYD004,2026-06-03,1
MNT001,2026-06-03,2
MNT002,2026-06-03,4
MNT003,2026-06-03,2
TRN001,2026-06-03,1
TRN003,2026-06-03,3
BRK002,2026-06-04,3
ELE001,2026-06-04,3
ELE002,2026-06-04,2
ELE003,2026-06-04,2
ENG001,2026-06-04,3
ENG003,2026-06-04,3
FST002,2026-06-04,5
FST003,2026-06-04,4
FST004,2026-06-04,2
HYD001,2026-06-04,2
HYD003,2026-06-04,3
HYD004,2026-06-04,1
MNT001,2026-06-04,3
MNT002,2026-06-04,5
MNT003,2026-06-04,4
TRN002,2026-06-04,1
TRN003,2026-06-04,1
BRK001,2026-06-05,7
ELE001,2026-06-05,4
ELE002,2026-06-05,2
ENG001,2026-06-05,4
ENG002,2026-06-05,5
ENG003,2026-06-05,5
FST001,2026-06-05,5
FST002,2026-06-05,6
FST003,2026-06-05,7
MNT001,2026-06-05,4
MNT002,2026-06-05,3
MNT003,2026-06-05,2
BRK001,2026-06-06,7
BRK002,2026-06-06,3
ELE001,2026-06-06,3
ELE002,2026-06-06,4
ELE003,2026-06-06,1
ENG001,2026-06-06,4
ENG002,2026-06-06,4
ENG003,2026-06-06,5
ENG004,2026-06-06,2
FST001,2026-06-06,4
FST002,2026-06-06,6
FST003,2026-06-06,5
FST004,2026-06-06,2
HYD002,2026-06-06,2
MNT001,2026-06-06,2
MNT002,2026-06-06,5
MNT003,2026-06-06,4
TRN001,2026-06-06,1
BRK001,2026-06-07,6
BRK002,2026-06-07,3
ELE001,2026-06-07,3
ELE002,2026-06-07,2
ENG001,2026-06-07,5
ENG002,2026-06-07,4
ENG003,2026-06-07,4
FST001,2026-06-07,3
FST002,2026-06-07,6
FST003,2026-06-07,8
FST004,2026-06-07,4
HYD002,2026-06-07,1
HYD003,2026-06-07,4
MNT001,2026-06-07,3
MNT002,2026-06-07,5
MNT003,2026-06-07,4
BRK001,2026-06-08,6
BRK002,2026-06-08,4
ELE001,2026-06-08,2
ELE002,2026-06-08,2
ENG001,2026-06-08,5
ENG002,2026-06-08,6
ENG003,2026-06-08,3
FST001,2026-06-08,5
FST003,2026-06-08,4
FST004,2026-06-08,4
HYD003,2026-06-08,5
HYD004,2026-06-08,1
MNT001,2026-06-08,3
MNT002,2026-06-08,3
MNT003,2026-06-08,2
BRK001,2026-06-09,7
BRK003,2026-06-09,1
ELE001,2026-06-09,3
ELE002,2026-06-09,2
ELE003,2026-06-09,2
ENG001,2026-06-09,4
ENG002,2026-06-09,3
ENG003,2026-06-09,3
ENG004,2026-06-09,1
FST001,2026-06-09,2
FST002,2026-06-09,5
FST003,2026-06-09,6
HYD002,2026-06-09,1
HYD004,2026-06-09,3
MNT001,2026-06-09,4
MNT002,2026-06-09,5
MNT003,2026-06-09,2
STR002,2026-06-09,1
TRN002,2026-06-09,2
BRK001,2026-06-10,6
BRK002,2026-06-10,4
ELE001,2026-06-10,3
ELE002,2026-06-10,3
ENG001,2026-06-10,3
ENG002,2026-06-10,6
ENG003,2026-06-10,5
FST001,2026-06-10,2
FST002,2026-06-10,4
FST003,2026-06-10,6
FST004,2026-06-10,4
HYD001,2026-06-10,1
HYD002,2026-06-10,1
HYD003,2026-06-10,3
HYD004,2026-06-10,2
MNT001,2026-06-10,2
MNT002,2026-06-10,4
MNT003,2026-06-10,4
TRN002,2026-06-10,1
BRK001,2026-06-11,7
BRK002,2026-06-11,4
ELE001,2026-06-11,4
ENG001,2026-06-11,4
ENG002,2026-06-11,3
ENG003,2026-06-11,3
FST001,2026-06-11,4
FST003,2026-06-11,5
FST004,2026-06-11,2
HYD003,2026-06-11,6
HYD004,2026-06-11,1
MNT001,2026-06-11,2
MNT002,2026-06-11,5
MNT003,2026-06-11,4
TRN002,2026-06-11,2
TRN003,2026-06-11,1
BRK001,2026-06-12,5
BRK002,2026-06-12,4
BRK003,2026-06-12,1
ELE002,2026-06-12,4
ENG001,2026-06-12,2
ENG002,2026-06-12,3
ENG003,2026-06-12,5
FST001,2026-06-12,2
FST002,2026-06-12,4
FST003,2026-06-12,8
FST004,2026-06-12,4
HYD001,2026-06-12,2
MNT001,2026-06-12,3
MNT002,2026-06-12,4
MNT003,2026-06-12,3
MNT004,2026-06-12,2
STR002,2026-06-12,1
TRN003,2026-06-12,2
BRK001,2026-06-13,6
BRK002,2026-06-13,5
BRK004,2026-06-13,1
ELE001,2026-06-13,4
ENG002,2026-06-13,4
ENG003,2026-06-13,3
ENG004,2026-06-13,2
FST001,2026-06-13,4
FST002,2026-06-13,5
FST003,2026-06-13,7
FST004,2026-06-13,4
HYD001,2026-06-13,2
HYD003,2026-06-13,4
HYD004,2026-06-13,2
MNT001,2026-06-13,4
MNT002,2026-06-13,3
MNT003,2026-06-13,4
STR002,2026-06-13,1
BRK001,2026-06-14,5
BRK002,2026-06-14,3
ELE001,2026-06-14,3
ELE002,2026-06-14,4
ENG001,2026-06-14,2
ENG002,2026-06-14,3
ENG003,2026-06-14,5
FST003,2026-06-14,8
HYD001,2026-06-14,1
HYD004,2026-06-14,1
MNT001,2026-06-14,2
MNT002,2026-06-14,4
MNT003,2026-06-14,2
BRK001,2026-06-15,4
BRK002,2026-06-15,5
BRK003,2026-06-15,1
ELE001,2026-06-15,3
ELE002,2026-06-15,3
ELE003,2026-06-15,2
ENG001,2026-06-15,5
ENG002,2026-06-15,5
ENG003,2026-06-15,5
FST002,2026-06-15,4
FST003,2026-06-15,8
HYD003,2026-06-15,6
HYD004,2026-06-15,1
MNT001,2026-06-15,3
MNT002,2026-06-15,4
MNT003,2026-06-15,4
MNT004,2026-06-15,1
STR002,2026-06-15,1
BRK001,2026-06-16,5
BRK002,2026-06-16,5
BRK003,2026-06-16,2
ELE001,2026-06-16,3
ELE002,2026-06-16,2
ELE003,2026-06-16,2
ENG002,2026-06-16,5
ENG003,2026-06-16,3
FST002,2026-06-16,5
FST003,2026-06-16,8
FST004,2026-06-16,3
HYD003,2026-06-16,3
HYD004,2026-06-16,3
MNT001,2026-06-16,2
MNT002,2026-06-16,5
MNT003,2026-06-16,3
BRK001,2026-06-17,7
BRK002,2026-06-17,5
BRK003,2026-06-17,1
BRK004,2026-06-17,1
ELE001,2026-06-17,2
ELE002,2026-06-17,2
ELE003,2026-06-17,1
ENG001,2026-06-17,4
ENG002,2026-06-17,3
ENG003,2026-06-17,4
ENG004,2026-06-17,1
FST001,2026-06-17,4
FST002,2026-06-17,4
FST003,2026-06-17,6
HYD002,2026-06-17,2
HYD003,2026-06-17,3
MNT001,2026-06-17,3
MNT002,2026-06-17,5
MNT003,2026-06-17,3
TRN001,2026-06-17,1
TRN003,2026-06-17,2
BRK001,2026-06-18,5
BRK002,2026-06-18,3
BRK003,2026-06-18,2
ELE001,2026-06-18,4
ENG002,2026-06-18,4
ENG003,2026-06-18,5
FST003,2026-06-18,6
FST004,2026-06-18,2
HYD003,2026-06-18,5
HYD004,2026-06-18,3
MNT001,2026-06-18,2
MNT002,2026-06-18,4
MNT003,2026-06-18,4
BRK001,2026-06-19,7
BRK002,2026-06-19,5
ELE001,2026-06-19,2
ELE002,2026-06-19,3
ELE003,2026-06-19,1
ENG001,2026-06-19,5
ENG002,2026-06-19,3
ENG003,2026-06-19,5
FST001,2026-06-19,5
FST002,2026-06-19,5
FST003,2026-06-19,5
FST004,2026-06-19,4
HYD003,2026-06-19,3
MNT001,2026-06-19,3
MNT002,2026-06-19,5
MNT003,2026-06-19,3
TRN003,2026-06-19,3
ELE001,2026-06-20,4
ELE002,2026-06-20,4
ELE003,2026-06-20,1
ENG001,2026-06-20,2
ENG002,2026-06-20,5
ENG003,2026-06-20,4
FST002,2026-06-20,6
FST003,2026-06-20,5
FST004,2026-06-20,3
HYD003,2026-06-20,5
MNT001,2026-06-20,3
MNT002,2026-06-20,4
MNT003,2026-06-20,4
STR002,2026-06-20,1
BRK001,2026-06-21,7
BRK002,2026-06-21,4
BRK003,2026-06-21,1
ELE001,2026-06-21,3
ELE003,2026-06-21,1
ENG001,2026-06-21,5
ENG002,2026-06-21,5
ENG004,2026-06-21,2
FST001,2026-06-21,5
FST002,2026-06-21,5
FST003,2026-06-21,6
FST004,2026-06-21,3
HYD003,2026-06-21,3
MNT001,2026-06-21,3
MNT002,2026-06-21,3
MNT003,2026-06-21,2
MNT004,2026-06-21,2
TRN001,2026-06-21,2
TRN002,2026-06-21,1
TRN003,2026-06-21,1
BRK001,2026-06-22,5
BRK002,2026-06-22,3
BRK003,2026-06-22,1
ELE001,2026-06-22,3
ELE002,2026-06-22,3
ELE003,2026-06-22,2
ENG002,2026-06-22,6
